id,PSNR_orig,PSNR_fast,PSNR_rl,SSIM_orig,SSIM_fast,SSIM_rl,LPIPS_orig,LPIPS_fast,LPIPS_rl,CLIP_orig,CLIP_fast,CLIP_rl
0035db245d3cb77717fc699f3237b178cc34b21e,,11.960382,12.735228,,0.5146280300458014,0.5630188943938172,,0.634318470954895,0.5317763686180115,0.336669921875,0.3203125,0.328369140625
003c48e6f814af7376faa64c24269a84ebf3b5d7,,9.682181,12.409053,,0.3999295726342997,0.5485518651115283,,0.6958919763565063,0.509478747844696,0.285888671875,0.30029296875,0.31298828125
0079b5adbdd29bc38443bfe49db1ae84e02fadf3,,14.679848,15.171108,,0.5235056398119755,0.6062507876928174,,0.716213583946228,0.5415604114532471,0.35693359375,0.39892578125,0.38623046875
008d73dd7f94c758ef7ecdf42686062e231e923b,,12.038144,12.117125,,0.7244202889215114,0.733926543240997,,0.40169650316238403,0.3760070204734802,0.291259765625,0.28369140625,0.27392578125
00d295e36406fdb1ebe961bd2add75e52320ac41,,9.834011,10.740661,,0.316542387615859,0.37398715710885,,0.698574423789978,0.6649969220161438,0.298095703125,0.317626953125,0.29052734375
010d3a1ecc9b6e691630660ec5fb547de1017c5b,,15.006966,16.649307,,0.676443575772999,0.7109954176633431,,0.42479974031448364,0.38507139682769775,0.27783203125,0.26904296875,0.276611328125
02547b22cdfd3e710b0c2e01eb5248821728caac,,14.753838,15.98405,,0.5765785653645675,0.5911412934251987,,0.5470924377441406,0.5159053206443787,0.330810546875,0.322998046875,0.32470703125
026a8ad80d60cbf4ed1b8a5a4bbd6e8d759ad83a,,13.077366,14.571396,,0.45311308660470373,0.5409374129205977,,0.688356339931488,0.542976975440979,0.289794921875,0.299072265625,0.2939453125
026c857c1a813b3457a5d5a3923ee936d9872103,,11.233315,12.096686,,0.2975988722310645,0.35756897056206505,,0.733174204826355,0.6812648773193359,0.2705078125,0.29296875,0.2763671875
02ecd50bf9837c68eb7649d388bab05a03e58c7d,,11.125583,13.488087,,0.5303755572865655,0.6406376974556034,,0.6919501423835754,0.5320317149162292,0.24462890625,0.2445068359375,0.2354736328125
02f52ee1c402507d3866ce0f9c077afc23a24a4e,,10.000643,12.982665,,0.432537632916703,0.6091056653894226,,0.6621973514556885,0.5187945365905762,0.324951171875,0.333251953125,0.328369140625
0320f51aa0fbaf88e2d39c16e1eb291ba98d3787,,8.576862,11.894063,,0.4677870958526102,0.6293917065967802,,0.7100159525871277,0.5400727987289429,0.347412109375,0.3291015625,0.340087890625
0365a0066f4849759d1d117b1e632c463a4c3e42,,11.397971,11.080111,,0.3185329721918745,0.3693535272349508,,0.6110761761665344,0.6358394622802734,0.26318359375,0.26708984375,0.2364501953125
03b0f113c0255a7257ccf1cf0f2b8e90008e9f9f,,10.431953,12.568798,,0.4151614107992016,0.5035255806350675,,0.6714944243431091,0.5723069906234741,0.381591796875,0.398681640625,0.38720703125
03b16f49313b9d5197b829e4ddc43d471cb07f46,,15.802003,18.145718,,0.6858960523939454,0.7514959787174642,,0.578856348991394,0.4560448229312897,0.31591796875,0.32177734375,0.326416015625
03b3df7dbb399ae6b4d06c7f9f5bb49db5987ab2,,8.753024,11.90308,,0.4328128240112626,0.5680677394478179,,0.702136754989624,0.47881805896759033,0.4404296875,0.41259765625,0.3828125
03b4dc954014f767730adeabcd4f12fe19af5c27,,10.645057,12.693706,,0.4691061605942058,0.5435826324831828,,0.6638217568397522,0.6146543025970459,0.302001953125,0.30419921875,0.31884765625
03bbc2be922471f4709df9dc0fc9355bc82126b3,,12.050986,13.779584,,0.46572144833716483,0.5353108270249501,,0.7065694332122803,0.5716496706008911,0.36083984375,0.343994140625,0.34228515625
042e1b53b3385a2298722bfae61f34e2f14943c9,,12.588667,13.553857,,0.5774630271283553,0.5918105402834488,,0.6376892328262329,0.5096724033355713,0.27099609375,0.260498046875,0.280517578125
048d538dbc6625ff6bc70e56114d29d799e35566,,14.113103,14.678293,,0.5684257086721973,0.6263575287921269,,0.6557039618492126,0.5674879550933838,0.3447265625,0.37353515625,0.35791015625
04c27123ef8cb70e56ae2300d0429c07550d7e1f,,12.349104,12.401494,,0.4459248679714205,0.5778213152600361,,0.7164873480796814,0.6773933172225952,0.31591796875,0.3330078125,0.318359375
04ef75eac63306ef923ebd3085729bea2a035bbb,,15.6411085,14.569112,,0.633212882479402,0.6342484226820533,,0.635979175567627,0.59844970703125,0.250732421875,0.312255859375,0.262451171875
052f24f5a23f332a5a58ad4b6dd3192b89a54e60,,10.080997,12.869292,,0.5999600638849221,0.6872717210685022,,0.7144725322723389,0.4819120168685913,0.35986328125,0.39453125,0.36865234375
0578fba88eddfd13cd518aa059223f46a05b6764,,12.563214,14.596886,,0.5660738866883488,0.6640215104271125,,0.6646889448165894,0.5533010959625244,0.35498046875,0.348876953125,0.3427734375
05842f36539f9af7a3706532aa70e7a3971de27f,,12.696106,13.519963,,0.5904461272950464,0.6016835291227148,,0.5819588899612427,0.5326822996139526,0.31103515625,0.3017578125,0.297607421875
05c240186479e3d16639993e8e3dc9786be89763,,11.230011,12.267523,,0.364473733125775,0.4621457979707691,,0.7433647513389587,0.6404295563697815,0.30810546875,0.294921875,0.29345703125
060a1018262eae228de79a722ca9738b389bbbe6,,12.277472,12.794815,,0.500270754895697,0.5721730840171578,,0.5604247450828552,0.5453032851219177,0.2958984375,0.301513671875,0.308837890625
06624ed279696113c8aedf07fe0280a6c0da4591,,11.104754,11.4370575,,0.5086279356064471,0.551321275913819,,0.7013919353485107,0.6477726101875305,0.348388671875,0.334716796875,0.347412109375
067f885b2660acf44ed1d2b3f1f7e1b5c1e19fef,,10.421049,9.506705,,0.5423716592188342,0.5598063630616411,,0.6171286702156067,0.6316853761672974,0.36474609375,0.346435546875,0.34228515625
06d23b5b01af59875c12ce932c41bcac4cc0d6ed,,14.770132,14.746623,,0.47294791048201934,0.47384144015530577,,0.6697616577148438,0.6176663041114807,0.317138671875,0.35009765625,0.322021484375
06d638beb91d5bbdd506313ab2747eaae165adb1,,11.142374,11.226873,,0.4240946134841268,0.45381062338287576,,0.694819450378418,0.6875761151313782,0.28466796875,0.29833984375,0.30224609375
076e41d130f72aa50193a3f54cd773e13fdab569,,11.851735,12.423368,,0.5130466435789921,0.5406246904025714,,0.6610615253448486,0.635821521282196,0.3388671875,0.337646484375,0.338134765625
0771cb4eedae6fd8bbf86af860b7c14eb7658b6e,,13.76713,14.950163,,0.5200092133629292,0.5866131354233418,,0.617529034614563,0.5457160472869873,0.377197265625,0.378173828125,0.389404296875
07bc46ba33890f5f607d133698f6f54987eeb0dd,,12.069279,12.654705,,0.5678899519975756,0.6087327212090782,,0.6599586009979248,0.544054388999939,0.3056640625,0.28173828125,0.28515625
08044ad2bbc537daa74c3687fc45e43645e852fa,,10.034561,10.693177,,0.4708679724368612,0.5555937012342561,,0.6900632977485657,0.566105842590332,0.406982421875,0.38525390625,0.4013671875
08111893f3f2e99c134af50a5113b279d6e2dfe2,,13.230356,13.60257,,0.42874017291372785,0.5248571453260645,,0.6287049055099487,0.5824314951896667,0.30615234375,0.2978515625,0.30078125
0811d02c59639993840d656ef1b945423b9aceb8,,8.92336,12.688886,,0.41695718580259267,0.5471593852324289,,0.7307183742523193,0.6290937662124634,0.28662109375,0.269775390625,0.271484375
08389fec32da7110b1faa2bd73f10211167374c4,,11.685907,11.570644,,0.4907108197170052,0.4540767229195364,,0.6300179958343506,0.5858407020568848,0.322509765625,0.353759765625,0.330322265625
0939cb0f610f3541499be521ae43d226d4fa4d48,,12.270914,14.71898,,0.5743705728291395,0.6839803494931319,,0.5840274095535278,0.49206361174583435,0.320556640625,0.325927734375,0.31591796875
095af2c2ed3927d532e0acfb363ef9223bfbfdb8,,10.236994,12.279142,,0.302398195680353,0.45919285698223306,,0.7216997742652893,0.5454908609390259,0.27685546875,0.29736328125,0.288818359375
096d1d6b7b6a9ddbc7207795f793d80efc7c0569,,8.0315485,12.459469,,0.5143695537453605,0.6496983523090453,,0.4803617298603058,0.38607197999954224,0.34228515625,0.349365234375,0.358154296875
099fd2da5aa25f4515320b0b6391eec98f5d81b7,,11.070472,13.886623,,0.5830756035680048,0.7125015022470554,,0.5904384851455688,0.45546990633010864,0.352783203125,0.33740234375,0.36572265625
